transsactionID,ingredient,qty,orderID,timestamp
6,burgerPatty,8,233,2022-01-03 14:42:24
7,drinkCup,3,233,2022-01-03 14:42:24
8,potato,9,233,2022-01-03 14:42:24
9,americanCheese,6,233,2022-01-03 14:42:24
10,bacon,8,233,2022-01-03 14:42:24
11,beanburgerPatty,2,233,2022-01-03 14:42:24
12,iceCreamCup,1,233,2022-01-03 14:42:24
13,strawberryIceCream,2,233,2022-01-03 14:42:24
14,sugarCookie,2,233,2022-01-03 14:42:24
15,vanillaIceCream,1,233,2022-01-03 14:42:24
16,chickenFinger,3,233,2022-01-03 14:42:24
0,chocolateChipCookie,2,234,2022-01-03 14:47:50
1,vanillaIceCream,2,234,2022-01-03 14:47:50
2,bun,4,234,2022-01-03 14:47:50
3,beanBurgerPatty,1,234,2022-01-03 14:47:50
4,americanCheese,4,234,2022-01-03 14:47:50
5,beanburgerPatty,1,234,2022-01-03 14:47:50
6,bacon,6,234,2022-01-03 14:47:50
7,drinkCup,1,234,2022-01-03 14:47:50
8,potato,3,234,2022-01-03 14:47:50
9,burgerPatty,4,234,2022-01-03 14:47:50
10,shakeCup,2,234,2022-01-03 14:47:50
11,shakeLid,2,234,2022-01-03 14:47:50
12,rootBeer,1,234,2022-01-03 14:47:50
13,chocolateIceCream,2,234,2022-01-03 14:47:50
14,milk,1,234,2022-01-03 14:47:50
0,iceCreamCup,1,235,2022-01-03 16:22:45
1,vanillaIceCream,2,235,2022-01-03 16:22:45
2,bun,2,235,2022-01-03 16:22:45
3,burgerPatty,4,235,2022-01-03 16:22:45
4,americanCheese,2,235,2022-01-03 16:22:45
5,bacon,2,235,2022-01-03 16:22:45
6,drinkCup,1,235,2022-01-03 16:22:45
7,potato,3,235,2022-01-03 16:22:45
0,bun,7,236,2022-01-03 16:41:53
1,burgerPatty,7,236,2022-01-03 16:41:53
2,bacon,10,236,2022-01-03 16:41:53
3,drinkCup,7,236,2022-01-03 16:41:53
4,potato,18,236,2022-01-03 16:41:53
5,breadSlice,2,236,2022-01-03 16:41:53
6,americanCheese,7,236,2022-01-03 16:41:53
7,choppedOnion,1,236,2022-01-03 16:41:53
8,shakeCup,1,236,2022-01-03 16:41:53
9,shakeLid,1,236,2022-01-03 16:41:53
10,rootBeer,1,236,2022-01-03 16:41:53
11,vanillaIceCream,1,236,2022-01-03 16:41:53
12,beanburgerPatty,2,236,2022-01-03 16:41:53
13,beanBurgerPatty,1,236,2022-01-03 16:41:53
0,bun,3,237,2022-01-03 17:04:52
1,beanBurgerPatty,5,237,2022-01-03 17:04:52
2,breadSlice,2,237,2022-01-03 17:04:52
3,burgerPatty,1,237,2022-01-03 17:04:52
4,americanCheese,3,237,2022-01-03 17:04:52
5,choppedOnion,2,237,2022-01-03 17:04:52
6,potato,3,237,2022-01-03 17:04:52
7,chocolateChipCookie,2,237,2022-01-03 17:04:52
8,vanillaIceCream,3,237,2022-01-03 17:04:52
9,iceCreamCup,2,237,2022-01-03 17:04:52
10,subroll,1,237,2022-01-03 17:04:52
11,choppedChicken,1,237,2022-01-03 17:04:52
12,greenPepper,1,237,2022-01-03 17:04:52
13,redPepper,1,237,2022-01-03 17:04:52
14,provoloneCheese,1,237,2022-01-03 17:04:52
15,chocolateIceCream,2,237,2022-01-03 17:04:52
0,bun,4,238,2022-01-03 17:08:52
1,chickenPatty,1,238,2022-01-03 17:08:52
2,americanCheese,3,238,2022-01-03 17:08:52
3,avocado,1,238,2022-01-03 17:08:52
4,bacon,8,238,2022-01-03 17:08:52
5,drinkCup,4,238,2022-01-03 17:08:52
6,potato,12,238,2022-01-03 17:08:52
7,chocolateChipCookie,2,238,2022-01-03 17:08:52
8,vanillaIceCream,1,238,2022-01-03 17:08:52
9,beanburgerPatty,3,238,2022-01-03 17:08:52
10,shakeCup,1,238,2022-01-03 17:08:52
11,shakeLid,1,238,2022-01-03 17:08:52
12,strawberryIceCream,2,238,2022-01-03 17:08:52
13,milk,1,238,2022-01-03 17:08:52
0,drinkCup,3,239,2022-01-03 17:18:26
1,bun,5,239,2022-01-03 17:18:26
2,beanburgerPatty,1,239,2022-01-03 17:18:26
3,potato,6,239,2022-01-03 17:18:26
4,sugarCookie,4,239,2022-01-03 17:18:26
5,vanillaIceCream,4,239,2022-01-03 17:18:26
6,iceCreamCup,2,239,2022-01-03 17:18:26
7,strawberryIceCream,4,239,2022-01-03 17:18:26
8,burgerPatty,1,239,2022-01-03 17:18:26
9,bacon,4,239,2022-01-03 17:18:26
10,chocolateChipCookie,2,239,2022-01-03 17:18:26
11,bottledWater,1,239,2022-01-03 17:18:26
12,shakeCup,1,239,2022-01-03 17:18:26
13,shakeLid,1,239,2022-01-03 17:18:26
14,rootBeer,1,239,2022-01-03 17:18:26
15,beanBurgerPatty,2,239,2022-01-03 17:18:26
16,chickenPatty,2,239,2022-01-03 17:18:26
17,americanCheese,1,239,2022-01-03 17:18:26
18,avocado,1,239,2022-01-03 17:18:26
0,bun,8,240,2022-01-03 17:31:09
1,spicyChickenPatty,1,240,2022-01-03 17:31:09
2,chickenFinger,3,240,2022-01-03 17:31:09
3,drinkCup,4,240,2022-01-03 17:31:09
4,potato,12,240,2022-01-03 17:31:09
5,subroll,2,240,2022-01-03 17:31:09
6,choppedChicken,2,240,2022-01-03 17:31:09
7,greenPepper,2,240,2022-01-03 17:31:09
8,redPepper,2,240,2022-01-03 17:31:09
9,choppedOnion,2,240,2022-01-03 17:31:09
10,provoloneCheese,2,240,2022-01-03 17:31:09
11,chickenPatty,1,240,2022-01-03 17:31:09
12,burgerPatty,6,240,2022-01-03 17:31:09
13,beanBurgerPatty,2,240,2022-01-03 17:31:09
14,americanCheese,1,240,2022-01-03 17:31:09
15,bacon,2,240,2022-01-03 17:31:09
16,shakeCup,2,240,2022-01-03 17:31:09
17,shakeLid,2,240,2022-01-03 17:31:09
18,oreoIceCream,2,240,2022-01-03 17:31:09
19,milk,1,240,2022-01-03 17:31:09
20,rootBeer,1,240,2022-01-03 17:31:09
21,vanillaIceCream,1,240,2022-01-03 17:31:09
0,breadSlice,2,241,2022-01-03 17:39:01
1,burgerPatty,1,241,2022-01-03 17:39:01
2,americanCheese,2,241,2022-01-03 17:39:01
3,choppedOnion,1,241,2022-01-03 17:39:01
4,drinkCup,1,241,2022-01-03 17:39:01
5,potato,3,241,2022-01-03 17:39:01
6,bun,1,241,2022-01-03 17:39:01
7,chickenPatty,1,241,2022-01-03 17:39:01
8,avocado,1,241,2022-01-03 17:39:01
9,bacon,2,241,2022-01-03 17:39:01
0,bun,5,242,2022-01-03 17:46:30
1,beanBurgerPatty,2,242,2022-01-03 17:46:30
2,burgerPatty,3,242,2022-01-03 17:46:30
3,americanCheese,5,242,2022-01-03 17:46:30
4,beanburgerPatty,4,242,2022-01-03 17:46:30
5,drinkCup,3,242,2022-01-03 17:46:30
6,potato,9,242,2022-01-03 17:46:30
7,breadSlice,2,242,2022-01-03 17:46:30
8,choppedOnion,1,242,2022-01-03 17:46:30
0,drinkCup,5,243,2022-01-03 17:59:55
1,iceCreamCup,2,243,2022-01-03 17:59:55
2,vanillaIceCream,6,243,2022-01-03 17:59:55
3,bun,8,243,2022-01-03 17:59:55
4,beanburgerPatty,6,243,2022-01-03 17:59:55
5,potato,12,243,2022-01-03 17:59:55
6,sugarCookie,2,243,2022-01-03 17:59:55
7,beanBurgerPatty,2,243,2022-01-03 17:59:55
8,americanCheese,5,243,2022-01-03 17:59:55
9,burgerPatty,3,243,2022-01-03 17:59:55
10,bacon,4,243,2022-01-03 17:59:55
11,spicyChickenPatty,2,243,2022-01-03 17:59:55
12,shakeCup,2,243,2022-01-03 17:59:55
13,shakeLid,2,243,2022-01-03 17:59:55
14,rootBeer,1,243,2022-01-03 17:59:55
15,chocolateIceCream,2,243,2022-01-03 17:59:55
16,milk,1,243,2022-01-03 17:59:55
0,bun,8,244,2022-01-03 18:08:38
1,burgerPatty,6,244,2022-01-03 18:08:38
2,americanCheese,10,244,2022-01-03 18:08:38
3,bacon,8,244,2022-01-03 18:08:38
4,drinkCup,8,244,2022-01-03 18:08:38
5,potato,21,244,2022-01-03 18:08:38
6,beanburgerPatty,4,244,2022-01-03 18:08:38
7,subroll,1,244,2022-01-03 18:08:38
8,choppedChicken,1,244,2022-01-03 18:08:38
9,greenPepper,1,244,2022-01-03 18:08:38
10,redPepper,1,244,2022-01-03 18:08:38
11,choppedOnion,3,244,2022-01-03 18:08:38
12,provoloneCheese,1,244,2022-01-03 18:08:38
13,breadSlice,4,244,2022-01-03 18:08:38
14,iceCreamCup,2,244,2022-01-03 18:08:38
15,chocolateIceCream,2,244,2022-01-03 18:08:38
16,chickenPatty,2,244,2022-01-03 18:08:38
17,avocado,1,244,2022-01-03 18:08:38
18,shakeCup,1,244,2022-01-03 18:08:38
19,shakeLid,1,244,2022-01-03 18:08:38
20,rootBeer,1,244,2022-01-03 18:08:38
21,vanillaIceCream,1,244,2022-01-03 18:08:38
22,strawberryIceCream,2,244,2022-01-03 18:08:38
23,beanBurgerPatty,2,244,2022-01-03 18:08:38
0,drinkCup,5,245,2022-01-03 18:18:41
1,bun,7,245,2022-01-03 18:18:41
2,beanburgerPatty,5,245,2022-01-03 18:18:41
3,americanCheese,5,245,2022-01-03 18:18:41
4,bacon,6,245,2022-01-03 18:18:41
5,potato,15,245,2022-01-03 18:18:41
6,beanBurgerPatty,2,245,2022-01-03 18:18:41
7,spicyChickenPatty,1,245,2022-01-03 18:18:41
8,burgerPatty,2,245,2022-01-03 18:18:41
9,chickenPatty,1,245,2022-01-03 18:18:41
10,salad,2,245,2022-01-03 18:18:41
11,shakeCup,1,245,2022-01-03 18:18:41
12,shakeLid,1,245,2022-01-03 18:18:41
13,chocolateIceCream,2,245,2022-01-03 18:18:41
14,milk,1,245,2022-01-03 18:18:41
0,bun,7,246,2022-01-03 18:35:00
1,burgerPatty,9,246,2022-01-03 18:35:00
2,americanCheese,10,246,2022-01-03 18:35:00
3,drinkCup,5,246,2022-01-03 18:35:00
4,potato,12,246,2022-01-03 18:35:00
5,bacon,4,246,2022-01-03 18:35:00
6,beanburgerPatty,3,246,2022-01-03 18:35:00
7,iceCreamCup,1,246,2022-01-03 18:35:00
8,oreoIceCream,2,246,2022-01-03 18:35:00
9,shakeCup,1,246,2022-01-03 18:35:00
10,shakeLid,1,246,2022-01-03 18:35:00
11,chocolateIceCream,2,246,2022-01-03 18:35:00
12,milk,1,246,2022-01-03 18:35:00
0,bun,3,247,2022-01-03 18:59:25
1,burgerPatty,2,247,2022-01-03 18:59:25
2,americanCheese,1,247,2022-01-03 18:59:25
3,drinkCup,3,247,2022-01-03 18:59:25
4,potato,9,247,2022-01-03 18:59:25
5,beanBurgerPatty,2,247,2022-01-03 18:59:25
6,salad,1,247,2022-01-03 18:59:25
7,bacon,2,247,2022-01-03 18:59:25
8,subroll,1,247,2022-01-03 18:59:25
9,choppedChicken,1,247,2022-01-03 18:59:25
10,greenPepper,1,247,2022-01-03 18:59:25
11,redPepper,1,247,2022-01-03 18:59:25
12,choppedOnion,1,247,2022-01-03 18:59:25
13,provoloneCheese,1,247,2022-01-03 18:59:25
14,shakeCup,1,247,2022-01-03 18:59:25
15,shakeLid,1,247,2022-01-03 18:59:25
16,chocolateIceCream,2,247,2022-01-03 18:59:25
17,milk,1,247,2022-01-03 18:59:25
0,bun,9,248,2022-01-03 19:02:09
1,beanburgerPatty,2,248,2022-01-03 19:02:09
2,drinkCup,3,248,2022-01-03 19:02:09
3,potato,9,248,2022-01-03 19:02:09
4,beanBurgerPatty,2,248,2022-01-03 19:02:09
5,americanCheese,8,248,2022-01-03 19:02:09
6,iceCreamCup,1,248,2022-01-03 19:02:09
7,strawberryIceCream,2,248,2022-01-03 19:02:09
8,burgerPatty,7,248,2022-01-03 19:02:09
9,sugarCookie,2,248,2022-01-03 19:02:09
10,vanillaIceCream,1,248,2022-01-03 19:02:09
11,chickenPatty,1,248,2022-01-03 19:02:09
12,avocado,1,248,2022-01-03 19:02:09
13,bacon,6,248,2022-01-03 19:02:09
0,bun,6,249,2022-01-03 19:18:32
1,burgerPatty,6,249,2022-01-03 19:18:32
2,americanCheese,6,249,2022-01-03 19:18:32
3,potato,18,249,2022-01-03 19:18:32
4,chickenPatty,1,249,2022-01-03 19:18:32
5,drinkCup,5,249,2022-01-03 19:18:32
6,bacon,6,249,2022-01-03 19:18:32
7,beanburgerPatty,4,249,2022-01-03 19:18:32
8,subroll,3,249,2022-01-03 19:18:32
9,choppedChicken,3,249,2022-01-03 19:18:32
10,greenPepper,3,249,2022-01-03 19:18:32
11,redPepper,3,249,2022-01-03 19:18:32
12,choppedOnion,3,249,2022-01-03 19:18:32
13,provoloneCheese,3,249,2022-01-03 19:18:32
14,shakeCup,1,249,2022-01-03 19:18:32
15,shakeLid,1,249,2022-01-03 19:18:32
16,rootBeer,1,249,2022-01-03 19:18:32
17,vanillaIceCream,1,249,2022-01-03 19:18:32
0,bun,4,250,2022-01-03 19:24:05
1,burgerPatty,3,250,2022-01-03 19:24:05
2,americanCheese,4,250,2022-01-03 19:24:05
3,bacon,4,250,2022-01-03 19:24:05
4,beanburgerPatty,1,250,2022-01-03 19:24:05
5,drinkCup,1,250,2022-01-03 19:24:05
6,potato,3,250,2022-01-03 19:24:05
7,beanBurgerPatty,2,250,2022-01-03 19:24:05
8,iceCreamCup,1,250,2022-01-03 19:24:05
9,oreoIceCream,2,250,2022-01-03 19:24:05
10,bottledWater,1,250,2022-01-03 19:24:05
0,bun,4,251,2022-01-03 19:32:24
1,burgerPatty,4,251,2022-01-03 19:32:24
2,americanCheese,2,251,2022-01-03 19:32:24
3,bacon,6,251,2022-01-03 19:32:24
4,drinkCup,2,251,2022-01-03 19:32:24
5,potato,6,251,2022-01-03 19:32:24
6,chickenPatty,1,251,2022-01-03 19:32:24
7,avocado,1,251,2022-01-03 19:32:24
0,bun,8,252,2022-01-03 19:47:35
1,beanBurgerPatty,1,252,2022-01-03 19:47:35
2,americanCheese,6,252,2022-01-03 19:47:35
3,burgerPatty,5,252,2022-01-03 19:47:35
4,bacon,8,252,2022-01-03 19:47:35
5,drinkCup,5,252,2022-01-03 19:47:35
6,potato,15,252,2022-01-03 19:47:35
7,beanburgerPatty,5,252,2022-01-03 19:47:35
8,shakeCup,4,252,2022-01-03 19:47:35
9,shakeLid,4,252,2022-01-03 19:47:35
10,vanillaIceCream,4,252,2022-01-03 19:47:35
11,milk,4,252,2022-01-03 19:47:35
12,oreoIceCream,4,252,2022-01-03 19:47:35
13,subroll,1,252,2022-01-03 19:47:35
14,choppedChicken,1,252,2022-01-03 19:47:35
15,greenPepper,1,252,2022-01-03 19:47:35
16,redPepper,1,252,2022-01-03 19:47:35
17,choppedOnion,1,252,2022-01-03 19:47:35
18,provoloneCheese,1,252,2022-01-03 19:47:35
0,shakeCup,1,253,2022-01-03 19:59:37
1,shakeLid,1,253,2022-01-03 19:59:37
2,strawberryIceCream,2,253,2022-01-03 19:59:37
3,milk,1,253,2022-01-03 19:59:37
4,bun,5,253,2022-01-03 19:59:37
5,burgerPatty,5,253,2022-01-03 19:59:37
6,americanCheese,3,253,2022-01-03 19:59:37
7,beanburgerPatty,2,253,2022-01-03 19:59:37
8,drinkCup,4,253,2022-01-03 19:59:37
9,potato,12,253,2022-01-03 19:59:37
10,chickenPatty,1,253,2022-01-03 19:59:37
0,shakeCup,1,254,2022-01-03 20:18:36
1,shakeLid,1,254,2022-01-03 20:18:36
2,chocolateIceCream,2,254,2022-01-03 20:18:36
3,milk,1,254,2022-01-03 20:18:36
4,bun,3,254,2022-01-03 20:18:36
5,beanBurgerPatty,2,254,2022-01-03 20:18:36
6,americanCheese,4,254,2022-01-03 20:18:36
7,bacon,4,254,2022-01-03 20:18:36
8,subroll,1,254,2022-01-03 20:18:36
9,choppedChicken,1,254,2022-01-03 20:18:36
10,greenPepper,1,254,2022-01-03 20:18:36
11,redPepper,1,254,2022-01-03 20:18:36
12,choppedOnion,1,254,2022-01-03 20:18:36
13,provoloneCheese,1,254,2022-01-03 20:18:36
14,beanburgerPatty,2,254,2022-01-03 20:18:36
15,drinkCup,1,254,2022-01-03 20:18:36
16,potato,3,254,2022-01-03 20:18:36
0,potato,9,255,2022-01-03 21:00:48
1,shakeCup,1,255,2022-01-03 21:00:48
2,shakeLid,1,255,2022-01-03 21:00:48
3,strawberryIceCream,2,255,2022-01-03 21:00:48
4,milk,1,255,2022-01-03 21:00:48
5,bun,2,255,2022-01-03 21:00:48
6,beanburgerPatty,3,255,2022-01-03 21:00:48
7,americanCheese,1,255,2022-01-03 21:00:48
8,drinkCup,2,255,2022-01-03 21:00:48
0,bun,4,256,2022-01-03 21:04:15
1,burgerPatty,4,256,2022-01-03 21:04:15
2,drinkCup,2,256,2022-01-03 21:04:15
3,potato,6,256,2022-01-03 21:04:15
4,iceCreamCup,1,256,2022-01-03 21:04:15
5,chocolateIceCream,2,256,2022-01-03 21:04:15
6,breadSlice,2,256,2022-01-03 21:04:15
7,americanCheese,3,256,2022-01-03 21:04:15
8,choppedOnion,1,256,2022-01-03 21:04:15
9,shakeCup,1,256,2022-01-03 21:04:15
10,shakeLid,1,256,2022-01-03 21:04:15
11,strawberryIceCream,2,256,2022-01-03 21:04:15
12,milk,1,256,2022-01-03 21:04:15
13,salad,1,256,2022-01-03 21:04:15
14,spicyChickenPatty,1,256,2022-01-03 21:04:15
15,beanburgerPatty,1,256,2022-01-03 21:04:15
16,bacon,2,256,2022-01-03 21:04:15
0,bun,1,257,2022-01-03 21:13:18
1,burgerPatty,2,257,2022-01-03 21:13:18
0,bun,8,258,2022-01-03 21:56:57
1,burgerPatty,5,258,2022-01-03 21:56:57
2,drinkCup,6,258,2022-01-03 21:56:57
3,potato,18,258,2022-01-03 21:56:57
4,bottledWater,1,258,2022-01-03 21:56:57
5,beanBurgerPatty,2,258,2022-01-03 21:56:57
6,spicyChickenPatty,1,258,2022-01-03 21:56:57
7,americanCheese,5,258,2022-01-03 21:56:57
8,bacon,8,258,2022-01-03 21:56:57
9,salad,1,258,2022-01-03 21:56:57
10,beanburgerPatty,4,258,2022-01-03 21:56:57
11,subroll,1,258,2022-01-03 21:56:57
12,choppedChicken,1,258,2022-01-03 21:56:57
13,greenPepper,1,258,2022-01-03 21:56:57
14,redPepper,1,258,2022-01-03 21:56:57
15,choppedOnion,1,258,2022-01-03 21:56:57
16,provoloneCheese,1,258,2022-01-03 21:56:57
0,salad,1,259,2022-01-04 10:13:46
1,bun,1,259,2022-01-04 10:13:46
2,beanBurgerPatty,2,259,2022-01-04 10:13:46
3,americanCheese,2,259,2022-01-04 10:13:46
4,shakeCup,1,259,2022-01-04 10:13:46
5,shakeLid,1,259,2022-01-04 10:13:46
6,oreoIceCream,4,259,2022-01-04 10:13:46
7,milk,1,259,2022-01-04 10:13:46
8,chocolateChipCookie,2,259,2022-01-04 10:13:46
9,vanillaIceCream,1,259,2022-01-04 10:13:46
10,iceCreamCup,1,259,2022-01-04 10:13:46
0,bun,6,260,2022-01-04 10:15:25
1,burgerPatty,1,260,2022-01-04 10:15:25
2,americanCheese,5,260,2022-01-04 10:15:25
3,bacon,6,260,2022-01-04 10:15:25
4,beanBurgerPatty,2,260,2022-01-04 10:15:25
5,shakeCup,2,260,2022-01-04 10:15:25
6,shakeLid,2,260,2022-01-04 10:15:25
7,oreoIceCream,2,260,2022-01-04 10:15:25
8,milk,2,260,2022-01-04 10:15:25
9,strawberryIceCream,2,260,2022-01-04 10:15:25
10,spicyChickenPatty,1,260,2022-01-04 10:15:25
11,drinkCup,4,260,2022-01-04 10:15:25
12,potato,12,260,2022-01-04 10:15:25
13,chocolateChipCookie,2,260,2022-01-04 10:15:25
14,vanillaIceCream,1,260,2022-01-04 10:15:25
15,beanburgerPatty,2,260,2022-01-04 10:15:25
16,chickenPatty,1,260,2022-01-04 10:15:25
17,avocado,1,260,2022-01-04 10:15:25
0,bun,4,261,2022-01-04 10:32:12
1,chickenPatty,1,261,2022-01-04 10:32:12
2,americanCheese,4,261,2022-01-04 10:32:12
3,avocado,1,261,2022-01-04 10:32:12
4,bacon,4,261,2022-01-04 10:32:12
5,iceCreamCup,1,261,2022-01-04 10:32:12
6,vanillaIceCream,2,261,2022-01-04 10:32:12
7,beanBurgerPatty,1,261,2022-01-04 10:32:12
8,burgerPatty,2,261,2022-01-04 10:32:12
9,drinkCup,3,261,2022-01-04 10:32:12
10,potato,9,261,2022-01-04 10:32:12
11,breadSlice,2,261,2022-01-04 10:32:12
12,choppedOnion,1,261,2022-01-04 10:32:12
13,beanburgerPatty,1,261,2022-01-04 10:32:12
0,bun,6,262,2022-01-04 10:35:59
1,beanBurgerPatty,2,262,2022-01-04 10:35:59
2,americanCheese,2,262,2022-01-04 10:35:59
3,bacon,8,262,2022-01-04 10:35:59
4,shakeCup,1,262,2022-01-04 10:35:59
5,shakeLid,1,262,2022-01-04 10:35:59
6,oreoIceCream,2,262,2022-01-04 10:35:59
7,milk,1,262,2022-01-04 10:35:59
8,chocolateChipCookie,2,262,2022-01-04 10:35:59
9,vanillaIceCream,3,262,2022-01-04 10:35:59
10,beanburgerPatty,3,262,2022-01-04 10:35:59
11,drinkCup,3,262,2022-01-04 10:35:59
12,potato,9,262,2022-01-04 10:35:59
13,burgerPatty,3,262,2022-01-04 10:35:59
14,iceCreamCup,3,262,2022-01-04 10:35:59
15,chocolateIceCream,2,262,2022-01-04 10:35:59
16,strawberryIceCream,2,262,2022-01-04 10:35:59
0,bun,9,263,2022-01-04 10:48:33
1,burgerPatty,2,263,2022-01-04 10:48:33
2,americanCheese,11,263,2022-01-04 10:48:33
3,drinkCup,4,263,2022-01-04 10:48:33
4,potato,12,263,2022-01-04 10:48:33
5,beanburgerPatty,5,263,2022-01-04 10:48:33
6,shakeCup,2,263,2022-01-04 10:48:33
7,shakeLid,2,263,2022-01-04 10:48:33
8,vanillaIceCream,4,263,2022-01-04 10:48:33
9,milk,2,263,2022-01-04 10:48:33
10,beanBurgerPatty,5,263,2022-01-04 10:48:33
11,bottledWater,1,263,2022-01-04 10:48:33
12,iceCreamCup,1,263,2022-01-04 10:48:33
13,bacon,6,263,2022-01-04 10:48:33
14,strawberryIceCream,2,263,2022-01-04 10:48:33
0,shakeCup,1,264,2022-01-04 10:48:46
1,shakeLid,1,264,2022-01-04 10:48:46
2,vanillaIceCream,2,264,2022-01-04 10:48:46
3,milk,1,264,2022-01-04 10:48:46
4,salad,1,264,2022-01-04 10:48:46
0,bun,10,265,2022-01-04 10:53:39
1,beanburgerPatty,4,265,2022-01-04 10:53:39
2,americanCheese,10,265,2022-01-04 10:53:39
3,drinkCup,5,265,2022-01-04 10:53:39
4,potato,18,265,2022-01-04 10:53:39
5,burgerPatty,9,265,2022-01-04 10:53:39
6,bacon,2,265,2022-01-04 10:53:39
7,shakeCup,2,265,2022-01-04 10:53:39
8,shakeLid,2,265,2022-01-04 10:53:39
9,rootBeer,2,265,2022-01-04 10:53:39
10,vanillaIceCream,2,265,2022-01-04 10:53:39
11,beanBurgerPatty,2,265,2022-01-04 10:53:39
0,bun,1,266,2022-01-04 10:59:45
1,burgerPatty,1,266,2022-01-04 10:59:45
2,drinkCup,1,266,2022-01-04 10:59:45
3,potato,6,266,2022-01-04 10:59:45
0,drinkCup,1,267,2022-01-04 11:08:06
0,bun,10,268,2022-01-04 11:13:53
1,beanBurgerPatty,3,268,2022-01-04 11:13:53
2,americanCheese,5,268,2022-01-04 11:13:53
3,chickenPatty,2,268,2022-01-04 11:13:53
4,chocolateChipCookie,2,268,2022-01-04 11:13:53
5,vanillaIceCream,2,268,2022-01-04 11:13:53
6,shakeCup,1,268,2022-01-04 11:13:53
7,shakeLid,1,268,2022-01-04 11:13:53
8,strawberryIceCream,2,268,2022-01-04 11:13:53
9,milk,1,268,2022-01-04 11:13:53
10,beanburgerPatty,5,268,2022-01-04 11:13:53
11,drinkCup,6,268,2022-01-04 11:13:53
12,potato,15,268,2022-01-04 11:13:53
13,subroll,1,268,2022-01-04 11:13:53
14,choppedChicken,1,268,2022-01-04 11:13:53
15,greenPepper,1,268,2022-01-04 11:13:53
16,redPepper,1,268,2022-01-04 11:13:53
17,choppedOnion,1,268,2022-01-04 11:13:53
18,provoloneCheese,1,268,2022-01-04 11:13:53
19,burgerPatty,5,268,2022-01-04 11:13:53
20,bacon,2,268,2022-01-04 11:13:53
21,sugarCookie,2,268,2022-01-04 11:13:53
0,subroll,1,269,2022-01-04 11:19:06
1,choppedChicken,1,269,2022-01-04 11:19:06
2,greenPepper,1,269,2022-01-04 11:19:06
3,redPepper,1,269,2022-01-04 11:19:06
4,choppedOnion,1,269,2022-01-04 11:19:06
5,provoloneCheese,1,269,2022-01-04 11:19:06
6,bun,11,269,2022-01-04 11:19:06
7,burgerPatty,8,269,2022-01-04 11:19:06
8,drinkCup,5,269,2022-01-04 11:19:06
9,beanburgerPatty,5,269,2022-01-04 11:19:06
10,americanCheese,5,269,2022-01-04 11:19:06
11,potato,12,269,2022-01-04 11:19:06
12,bacon,8,269,2022-01-04 11:19:06
13,chickenPatty,1,269,2022-01-04 11:19:06
14,beanBurgerPatty,2,269,2022-01-04 11:19:06
15,spicyChickenPatty,1,269,2022-01-04 11:19:06
0,shakeCup,1,270,2022-01-04 11:34:14
1,shakeLid,1,270,2022-01-04 11:34:14
2,chocolateIceCream,2,270,2022-01-04 11:34:14
3,milk,1,270,2022-01-04 11:34:14
4,bun,5,270,2022-01-04 11:34:14
5,burgerPatty,7,270,2022-01-04 11:34:14
6,drinkCup,4,270,2022-01-04 11:34:14
7,potato,12,270,2022-01-04 11:34:14
8,subroll,3,270,2022-01-04 11:34:14
9,choppedChicken,3,270,2022-01-04 11:34:14
10,greenPepper,3,270,2022-01-04 11:34:14
11,redPepper,3,270,2022-01-04 11:34:14
12,choppedOnion,4,270,2022-01-04 11:34:14
13,provoloneCheese,3,270,2022-01-04 11:34:14
14,iceCreamCup,3,270,2022-01-04 11:34:14
15,oreoIceCream,4,270,2022-01-04 11:34:14
16,americanCheese,3,270,2022-01-04 11:34:14
17,bacon,4,270,2022-01-04 11:34:14
18,chickenPatty,1,270,2022-01-04 11:34:14
19,vanillaIceCream,3,270,2022-01-04 11:34:14
20,chocolateChipCookie,2,270,2022-01-04 11:34:14
21,breadSlice,2,270,2022-01-04 11:34:14
0,bun,6,271,2022-01-04 11:42:29
1,burgerPatty,5,271,2022-01-04 11:42:29
2,bottledWater,1,271,2022-01-04 11:42:29
3,potato,9,271,2022-01-04 11:42:29
4,beanburgerPatty,2,271,2022-01-04 11:42:29
5,americanCheese,3,271,2022-01-04 11:42:29
6,drinkCup,2,271,2022-01-04 11:42:29
7,bacon,2,271,2022-01-04 11:42:29
8,chickenPatty,1,271,2022-01-04 11:42:29
9,sugarCookie,2,271,2022-01-04 11:42:29
10,vanillaIceCream,1,271,2022-01-04 11:42:29
11,beanBurgerPatty,2,271,2022-01-04 11:42:29
0,bun,2,272,2022-01-04 11:55:03
1,beanburgerPatty,3,272,2022-01-04 11:55:03
2,bacon,4,272,2022-01-04 11:55:03
3,drinkCup,1,272,2022-01-04 11:55:03
4,potato,3,272,2022-01-04 11:55:03
5,americanCheese,3,272,2022-01-04 11:55:03
6,breadSlice,2,272,2022-01-04 11:55:03
7,burgerPatty,1,272,2022-01-04 11:55:03
8,choppedOnion,1,272,2022-01-04 11:55:03
0,bun,1,273,2022-01-04 12:30:58
1,burgerPatty,2,273,2022-01-04 12:30:58
2,americanCheese,2,273,2022-01-04 12:30:58
3,bacon,2,273,2022-01-04 12:30:58
4,drinkCup,1,273,2022-01-04 12:30:58
5,potato,3,273,2022-01-04 12:30:58
0,bun,8,274,2022-01-04 12:33:26
1,spicyChickenPatty,1,274,2022-01-04 12:33:26
